t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
0.4443,23.1521,2.13079,30.9267,0.997113,1.7582,2.16557,-31.4956,1.71847,-15.2683,2.38422,20.3722,1.90848,52.0956,1.07279,1.75833,1.9001,-30.1566,1.5463,-28.245,1.09731,10.6059,1.85591,25.0287,1.03286,1.85752,1.55166,-12.68,2.08739,-12.0085,1.96836
0.4444,23.1572,2.12967,30.9348,0.997502,1.75812,2.16606,-31.504,1.71873,-15.2733,2.3837,20.3771,1.90814,52.1098,1.07298,1.7592,1.89965,-30.1642,1.54611,-28.2535,1.09793,10.608,1.85549,25.0354,1.0332,1.85814,1.55161,-12.6837,2.08698,-12.0123,1.96804
0.4445,23.1622,2.12856,30.9429,0.997891,1.75803,2.16654,-31.5123,1.71899,-15.2784,2.38319,20.3819,1.9078,52.124,1.07317,1.76007,1.89921,-30.1717,1.54592,-28.2621,1.09855,10.6101,1.85506,25.0421,1.03353,1.85875,1.55156,-12.6873,2.08657,-12.0162,1.96771
0.4446,23.1673,2.12744,30.951,0.99828,1.75794,2.16703,-31.5207,1.71926,-15.2834,2.38267,20.3868,1.90746,52.1383,1.07336,1.76094,1.89876,-30.1793,1.54573,-28.2707,1.09917,10.6122,1.85463,25.0488,1.03386,1.85937,1.55151,-12.691,2.08615,-12.02,1.96739
0.4447,23.1724,2.12632,30.9591,0.998669,1.75785,2.16751,-31.529,1.71952,-15.2884,2.38215,20.3917,1.90712,52.1525,1.07355,1.76181,1.89831,-30.1869,1.54554,-28.2793,1.09979,10.6143,1.8542,25.0555,1.0342,1.85998,1.55146,-12.6946,2.08574,-12.0238,1.96707
0.4448,23.1775,2.1252,30.9672,0.999059,1.75777,2.168,-31.5374,1.71979,-15.2934,2.38163,20.3965,1.90678,52.1667,1.07374,1.76267,1.89786,-30.1945,1.54535,-28.2878,1.10041,10.6164,1.85376,25.0622,1.03453,1.8606,1.55142,-12.6982,2.08532,-12.0276,1.96674
0.4449,23.1826,2.12408,30.9753,0.999448,1.75768,2.16848,-31.5457,1.72005,-15.2984,2.38111,20.4014,1.90643,52.1809,1.07393,1.76354,1.89741,-30.202,1.54516,-28.2964,1.10104,10.6184,1.85333,25.0689,1.03487,1.86122,1.55137,-12.7019,2.08491,-12.0314,1.96642
0.445,23.1877,2.12296,30.9833,0.999838,1.7576,2.16896,-31.5541,1.72032,-15.3034,2.3806,20.4063,1.90609,52.1951,1.07413,1.7644,1.89696,-30.2096,1.54497,-28.305,1.10166,10.6205,1.85289,25.0756,1.0352,1.86183,1.55133,-12.7055,2.08449,-12.0352,1.96609
0.4451,23.1928,2.12184,30.9914,1.00023,1.75752,2.16944,-31.5624,1.72058,-15.3084,2.38008,20.4111,1.90575,52.2093,1.07432,1.76527,1.89652,-30.2172,1.54479,-28.3136,1.10229,10.6226,1.85245,25.0823,1.03553,1.86245,1.55128,-12.7092,2.08407,-12.039,1.96577
0.4452,23.1979,2.12072,30.9995,1.00062,1.75743,2.16992,-31.5708,1.72085,-15.3135,2.37956,20.416,1.9054,52.2235,1.07451,1.76613,1.89607,-30.2248,1.5446,-28.3221,1.10291,10.6247,1.85201,25.089,1.03587,1.86307,1.55124,-12.7128,2.08365,-12.0428,1.96545
0.4453,23.203,2.1196,31.0076,1.00101,1.75735,2.1704,-31.5791,1.72112,-15.3185,2.37904,20.4208,1.90506,52.2378,1.0747,1.76699,1.89562,-30.2323,1.54442,-28.3307,1.10353,10.6268,1.85157,25.0956,1.0362,1.86369,1.5512,-12.7164,2.08323,-12.0467,1.96512
0.4454,23.2081,2.11848,31.0157,1.0014,1.75727,2.17088,-31.5875,1.72139,-15.3235,2.37852,20.4257,1.90471,52.252,1.07489,1.76785,1.89517,-30.2399,1.54424,-28.3393,1.10416,10.6289,1.85112,25.1023,1.03654,1.86431,1.55117,-12.7201,2.08281,-12.0505,1.9648
0.4455,23.2132,2.11735,31.0238,1.00179,1.75719,2.17136,-31.5958,1.72165,-15.3285,2.37799,20.4306,1.90437,52.2662,1.07509,1.76871,1.89472,-30.2475,1.54406,-28.3479,1.10479,10.631,1.85068,25.109,1.03687,1.86494,1.55113,-12.7237,2.08238,-12.0543,1.96447
0.4456,23.2183,2.11623,31.0319,1.00218,1.75712,2.17184,-31.6042,1.72192,-15.3335,2.37747,20.4354,1.90402,52.2804,1.07528,1.76957,1.89427,-30.2551,1.54387,-28.3564,1.10541,10.6331,1.85023,25.1157,1.03721,1.86556,1.5511,-12.7274,2.08196,-12.0581,1.96415
0.4457,23.2234,2.1151,31.04,1.00257,1.75704,2.17232,-31.6125,1.72219,-15.3385,2.37695,20.4403,1.90367,52.2946,1.07547,1.77043,1.89382,-30.2626,1.54369,-28.365,1.10604,10.6352,1.84978,25.1224,1.03754,1.86618,1.55106,-12.731,2.08153,-12.0619,1.96382
0.4458,23.2284,2.11398,31.0481,1.00296,1.75696,2.1728,-31.6209,1.72246,-15.3435,2.37643,20.4452,1.90332,52.3088,1.07566,1.77129,1.89336,-30.2702,1.54352,-28.3736,1.10667,10.6372,1.84933,25.1291,1.03788,1.86681,1.55103,-12.7346,2.08111,-12.0657,1.9635
0.4459,23.2335,2.11285,31.0562,1.00335,1.75689,2.17327,-31.6292,1.72273,-15.3485,2.37591,20.45,1.90297,52.323,1.07585,1.77215,1.89291,-30.2778,1.54334,-28.3822,1.1073,10.6393,1.84888,25.1358,1.03821,1.86743,1.551,-12.7383,2.08068,-12.0695,1.96317
0.446,23.2386,2.11173,31.0643,1.00375,1.75681,2.17375,-31.6376,1.723,-15.3536,2.37538,20.4549,1.90262,52.3373,1.07605,1.773,1.89246,-30.2854,1.54316,-28.3907,1.10793,10.6414,1.84843,25.1425,1.03855,1.86806,1.55097,-12.7419,2.08025,-12.0733,1.96285
0.4461,23.2437,2.1106,31.0724,1.00414,1.75674,2.17422,-31.6459,1.72327,-15.3586,2.37486,20.4597,1.90227,52.3515,1.07624,1.77386,1.89201,-30.2929,1.54298,-28.3993,1.10856,10.6435,1.84797,25.1492,1.03888,1.86868,1.55095,-12.7456,2.07982,-12.0772,1.96252
0.4462,23.2488,2.10947,31.0805,1.00453,1.75667,2.1747,-31.6543,1.72355,-15.3636,2.37434,20.4646,1.90192,52.3657,1.07643,1.77471,1.89156,-30.3005,1.54281,-28.4079,1.10919,10.6456,1.84751,25.1559,1.03922,1.86931,1.55092,-12.7492,2.07939,-12.081,1.96219
0.4463,23.2539,2.10834,31.0885,1.00492,1.75659,2.17517,-31.6627,1.72382,-15.3686,2.37381,20.4695,1.90157,52.3799,1.07663,1.77557,1.89111,-30.3081,1.54264,-28.4165,1.10982,10.6477,1.84706,25.1626,1.03956,1.86994,1.5509,-12.7528,2.07896,-12.0848,1.96187
0.4464,23.259,2.10721,31.0966,1.00531,1.75652,2.17564,-31.671,1.72409,-15.3736,2.37329,20.4743,1.90122,52.3941,1.07682,1.77642,1.89066,-30.3157,1.54246,-28.425,1.11045,10.6498,1.8466,25.1693,1.03989,1.87056,1.55088,-12.7565,2.07853,-12.0886,1.96154
0.4465,23.2641,2.10609,31.1047,1.00571,1.75645,2.17612,-31.6794,1.72436,-15.3786,2.37276,20.4792,1.90087,52.4083,1.07701,1.77727,1.8902,-30.3232,1.54229,-28.4336,1.11108,10.6519,1.84613,25.176,1.04023,1.87119,1.55086,-12.7601,2.07809,-12.0924,1.96122
0.4466,23.2692,2.10495,31.1128,1.0061,1.75639,2.17659,-31.6877,1.72464,-15.3836,2.37224,20.4841,1.90051,52.4226,1.07721,1.77812,1.88975,-30.3308,1.54212,-28.4422,1.11171,10.6539,1.84567,25.1827,1.04057,1.87182,1.55084,-12.7638,2.07766,-12.0962,1.96089
0.4467,23.2743,2.10382,31.1209,1.00649,1.75632,2.17706,-31.6961,1.72491,-15.3887,2.37171,20.4889,1.90016,52.4368,1.0774,1.77897,1.8893,-30.3384,1.54195,-28.4508,1.11234,10.656,1.84521,25.1894,1.0409,1.87245,1.55082,-12.7674,2.07722,-12.1,1.96057
0.4468,23.2794,2.10269,31.129,1.00688,1.75625,2.17753,-31.7044,1.72519,-15.3937,2.37118,20.4938,1.8998,52.451,1.07759,1.77982,1.88885,-30.346,1.54178,-28.4593,1.11298,10.6581,1.84474,25.196,1.04124,1.87308,1.5508,-12.771,2.07679,-12.1039,1.96024
0.4469,23.2845,2.10156,31.1371,1.00728,1.75619,2.178,-31.7128,1.72546,-15.3987,2.37066,20.4987,1.89945,52.4652,1.07779,1.78067,1.88839,-30.3536,1.54161,-28.4679,1.11361,10.6602,1.84427,25.2027,1.04158,1.87371,1.55079,-12.7747,2.07635,-12.1077,1.95991
0.447,23.2895,2.10043,31.1452,1.00767,1.75612,2.17846,-31.7211,1.72574,-15.4037,2.37013,20.5035,1.89909,52.4794,1.07798,1.78152,1.88794,-30.3611,1.54145,-28.4765,1.11425,10.6623,1.8438,25.2094,1.04191,1.87434,1.55078,-12.7783,2.07591,-12.1115,1.95959
0.4471,23.2946,2.0993,31.1533,1.00806,1.75606,2.17893,-31.7295,1.72601,-15.4087,2.3696,20.5084,1.89873,52.4936,1.07817,1.78236,1.88749,-30.3687,1.54128,-28.4851,1.11488,10.6644,1.84333,25.2161,1.04225,1.87498,1.55076,-12.782,2.07547,-12.1153,1.95926
0.4472,23.2997,2.09816,31.1614,1.00846,1.756,2.1794,-31.7378,1.72629,-15.4137,2.36907,20.5132,1.89838,52.5078,1.07837,1.78321,1.88703,-30.3763,1.54112,-28.4936,1.11552,10.6665,1.84286,25.2228,1.04259,1.87561,1.55075,-12.7856,2.07503,-12.1191,1.95893
0.4473,23.3048,2.09703,31.1695,1.00885,1.75593,2.17986,-31.7462,1.72656,-15.4187,2.36854,20.5181,1.89802,52.5221,1.07856,1.78405,1.88658,-30.3839,1.54095,-28.5022,1.11615,10.6686,1.84239,25.2295,1.04293,1.87624,1.55075,-12.7892,2.07459,-12.1229,1.95861
0.4474,23.3099,2.09589,31.1776,1.00924,1.75587,2.18033,-31.7545,1.72684,-15.4238,2.36801,20.523,1.89766,52.5363,1.07876,1.78489,1.88612,-30.3914,1.54079,-28.5108,1.11679,10.6707,1.84191,25.2362,1.04326,1.87688,1.55074,-12.7929,2.07414,-12.1267,1.95828
0.4475,23.315,2.09476,31.1857,1.00964,1.75581,2.18079,-31.7629,1.72712,-15.4288,2.36748,20.5278,1.8973,52.5505,1.07895,1.78574,1.88567,-30.399,1.54063,-28.5194,1.11743,10.6727,1.84144,25.2429,1.0436,1.87751,1.55073,-12.7965,2.0737,-12.1305,1.95795
0.4476,23.3201,2.09362,31.1938,1.01003,1.75576,2.18126,-31.7712,1.7274,-15.4338,2.36695,20.5327,1.89694,52.5647,1.07915,1.78658,1.88522,-30.4066,1.54047,-28.5279,1.11806,10.6748,1.84096,25.2496,1.04394,1.87815,1.55073,-12.8002,2.07326,-12.1344,1.95762
0.4477,23.3252,2.09248,31.2018,1.01043,1.7557,2.18172,-31.7796,1.72768,-15.4388,2.36642,20.5376,1.89658,52.5789,1.07934,1.78742,1.88476,-30.4142,1.54031,-28.5365,1.1187,10.6769,1.84048,25.2563,1.04428,1.87878,1.55073,-12.8038,2.07281,-12.1382,1.9573
0.4478,23.3303,2.09135,31.2099,1.01082,1.75564,2.18218,-31.7879,1.72796,-15.4438,2.36589,20.5424,1.89622,52.5931,1.07954,1.78826,1.88431,-30.4217,1.54015,-28.5451,1.11934,10.679,1.84,25.263,1.04462,1.87942,1.55073,-12.8074,2.07236,-12.142,1.95697
0.4479,23.3354,2.09021,31.218,1.01122,1.75559,2.18264,-31.7963,1.72824,-15.4488,2.36536,20.5473,1.89585,52.6074,1.07973,1.7891,1.88385,-30.4293,1.53999,-28.5537,1.11998,10.6811,1.83951,25.2697,1.04495,1.88005,1.55073,-12.8111,2.07191,-12.1458,1.95664
0.448,23.3405,2.08907,31.2261,1.01161,1.75554,2.1831,-31.8046,1.72852,-15.4538,2.36483,20.5521,1.89549,52.6216,1.07993,1.78993,1.8834,-30.4369,1.53984,-28.5622,1.12062,10.6832,1.83903,25.2764,1.04529,1.88069,1.55073,-12.8147,2.07147,-12.1496,1.95631
0.4481,23.3456,2.08793,31.2342,1.01201,1.75548,2.18356,-31.813,1.7288,-15.4589,2.3643,20.557,1.89513,52.6358,1.08012,1.79077,1.88294,-30.4445,1.53968,-28.5708,1.12126,10.6853,1.83854,25.2831,1.04563,1.88133,1.55073,-12.8184,2.07102,-12.1534,1.95599
0.4482,23.3506,2.08679,31.2423,1.0124,1.75543,2.18402,-31.8213,1.72908,-15.4639,2.36376,20.5619,1.89476,52.65,1.08032,1.79161,1.88249,-30.452,1.53953,-28.5794,1.1219,10.6874,1.83806,25.2898,1.04597,1.88197,1.55074,-12.822,2.07056,-12.1572,1.95566
0.4483,23.3557,2.08565,31.2504,1.0128,1.75538,2.18448,-31.8297,1.72936,-15.4689,2.36323,20.5667,1.89439,52.6642,1.08051,1.79244,1.88203,-30.4596,1.53938,-28.588,1.12254,10.6894,1.83757,25.2964,1.04631,1.88261,1.55075,-12.8256,2.07011,-12.161,1.95533
0.4484,23.3608,2.08451,31.2585,1.01319,1.75533,2.18494,-31.838,1.72964,-15.4739,2.3627,20.5716,1.89403,52.6784,1.08071,1.79327,1.88157,-30.4672,1.53922,-28.5965,1.12319,10.6915,1.83708,25.3031,1.04665,1.88324,1.55075,-12.8293,2.06966,-12.1649,1.955
0.4485,23.3659,2.08337,31.2666,1.01359,1.75528,2.18539,-31.8464,1.72992,-15.4789,2.36216,20.5765,1.89366,52.6926,1.0809,1.79411,1.88112,-30.4748,1.53907,-28.6051,1.12383,10.6936,1.83659,25.3098,1.04699,1.88388,1.55076,-12.8329,2.0692,-12.1687,1.95467
0.4486,23.371,2.08223,31.2747,1.01399,1.75524,2.18585,-31.8547,1.73021,-15.4839,2.36163,20.5813,1.89329,52.7069,1.0811,1.79494,1.88066,-30.4823,1.53892,-28.6137,1.12447,10.6957,1.83609,25.3165,1.04733,1.88452,1.55077,-12.8366,2.06875,-12.1725,1.95434
0.4487,23.3761,2.08109,31.2828,1.01438,1.75519,2.1863,-31.8631,1.73049,-15.4889,2.36109,20.5862,1.89293,52.7211,1.0813,1.79577,1.8802,-30.4899,1.53878,-28.6223,1.12512,10.6978,1.8356,25.3232,1.04767,1.88516,1.55079,-12.8402,2.06829,-12.1763,1.95402
0.4488,23.3812,2.07995,31.2909,1.01478,1.75515,2.18676,-31.8715,1.73077,-15.494,2.36056,20.5911,1.89256,52.7353,1.08149,1.7966,1.87975,-30.4975,1.53863,-28.6308,1.12576,10.6999,1.8351,25.3299,1.04801,1.88581,1.5508,-12.8438,2.06784,-12.1801,1.95369
0.4489,23.3863,2.0788,31.299,1.01518,1.7551,2.18721,-31.8798,1.73106,-15.499,2.36002,20.5959,1.89219,52.7495,1.08169,1.79743,1.87929,-30.5051,1.53848,-28.6394,1.12641,10.702,1.83461,25.3366,1.04835,1.88645,1.55082,-12.8475,2.06738,-12.1839,1.95336
0.449,23.3914,2.07766,31.3071,1.01557,1.75506,2.18766,-31.8882,1.73134,-15.504,2.35949,20.6008,1.89182,52.7637,1.08188,1.79825,1.87883,-30.5126,1.53834,-28.648,1.12705,10.7041,1.83411,25.3433,1.04869,1.88709,1.55083,-12.8511,2.06692,-12.1877,1.95303
0.4491,23.3965,2.07652,31.3151,1.01597,1.75502,2.18811,-31.8965,1.73163,-15.509,2.35895,20.6056,1.89145,52.7779,1.08208,1.79908,1.87838,-30.5202,1.53819,-28.6566,1.1277,10.7061,1.83361,25.35,1.04903,1.88773,1.55085,-12.8548,2.06646,-12.1915,1.9527
0.4492,23.4016,2.07537,31.3232,1.01637,1.75498,2.18856,-31.9049,1.73191,-15.514,2.35841,20.6105,1.89107,52.7922,1.08228,1.7999,1.87792,-30.5278,1.53805,-28.6651,1.12835,10.7082,1.83311,25.3567,1.04937,1.88837,1.55087,-12.8584,2.066,-12.1954,1.95237
0.4493,23.4067,2.07423,31.3313,1.01676,1.75494,2.18901,-31.9132,1.7322,-15.519,2.35787,20.6154,1.8907,52.8064,1.08247,1.80073,1.87746,-30.5354,1.53791,-28.6737,1.12899,10.7103,1.8326,25.3634,1.04971,1.88902,1.55089,-12.862,2.06554,-12.1992,1.95204
0.4494,23.4117,2.07308,31.3394,1.01716,1.7549,2.18946,-31.9216,1.73249,-15.524,2.35734,20.6202,1.89033,52.8206,1.08267,1.80155,1.877,-30.5429,1.53777,-28.6823,1.12964,10.7124,1.8321,25.3701,1.05005,1.88966,1.55092,-12.8657,2.06507,-12.203,1.95171
0.4495,23.4168,2.07193,31.3475,1.01756,1.75487,2.18991,-31.9299,1.73277,-15.5291,2.3568,20.6251,1.88995,52.8348,1.08287,1.80237,1.87655,-30.5505,1.53763,-28.6909,1.13029,10.7145,1.83159,25.3768,1.05039,1.8903,1.55094,-12.8693,2.06461,-12.2068,1.95138
0.4496,23.4219,2.07079,31.3556,1.01796,1.75483,2.19035,-31.9383,1.73306,-15.5341,2.35626,20.63,1.88958,52.849,1.08306,1.80319,1.87609,-30.5581,1.53749,-28.6994,1.13094,10.7166,1.83109,25.3835,1.05074,1.89095,1.55097,-12.873,2.06415,-12.2106,1.95105
0.4497,23.427,2.06964,31.3637,1.01835,1.7548,2.1908,-31.9466,1.73335,-15.5391,2.35572,20.6348,1.8892,52.8632,1.08326,1.80401,1.87563,-30.5657,1.53735,-28.708,1.13159,10.7187,1.83058,25.3902,1.05108,1.89159,1.551,-12.8766,2.06368,-12.2144,1.95072
0.4498,23.4321,2.06849,31.3718,1.01875,1.75477,2.19124,-31.955,1.73364,-15.5441,2.35518,20.6397,1.88883,52.8774,1.08346,1.80483,1.87517,-30.5733,1.53722,-28.7166,1.13224,10.7208,1.83007,25.3968,1.05142,1.89223,1.55102,-12.8802,2.06321,-12.2182,1.95039
0.4499,23.4372,2.06735,31.3799,1.01915,1.75473,2.19169,-31.9633,1.73393,-15.5491,2.35464,20.6445,1.88845,52.8917,1.08366,1.80565,1.87471,-30.5808,1.53708,-28.7252,1.13289,10.7229,1.82956,25.4035,1.05176,1.89288,1.55105,-12.8839,2.06275,-12.222,1.95006
0.45,23.4423,2.0662,31.388,1.01955,1.7547,2.19213,-31.9717,1.73422,-15.5541,2.3541,20.6494,1.88807,52.9059,1.08385,1.80647,1.87425,-30.5884,1.53695,-28.7337,1.13354,10.7249,1.82905,25.4102,1.0521,1.89352,1.55109,-12.8875,2.06228,-12.2259,1.94973
0.4501,23.4474,2.06505,31.3961,1.01995,1.75468,2.19257,-31.98,1.73451,-15.5591,2.35355,20.6543,1.88769,52.9201,1.08405,1.80728,1.87379,-30.596,1.53682,-28.7423,1.1342,10.727,1.82854,25.4169,1.05244,1.89417,1.55112,-12.8912,2.06181,-12.2297,1.9494
0.4502,23.4525,2.0639,31.4042,1.02035,1.75465,2.19301,-31.9884,1.7348,-15.5642,2.35301,20.6591,1.88731,52.9343,1.08425,1.8081,1.87334,-30.6036,1.53668,-28.7509,1.13485,10.7291,1.82802,25.4236,1.05279,1.89481,1.55115,-12.8948,2.06134,-12.2335,1.94907
0.4503,23.4576,2.06275,31.4123,1.02075,1.75462,2.19345,-31.9967,1.73509,-15.5692,2.35247,20.664,1.88693,52.9485,1.08445,1.80891,1.87288,-30.6111,1.53655,-28.7595,1.1355,10.7312,1.82751,25.4303,1.05313,1.89546,1.55119,-12.8984,2.06087,-12.2373,1.94874
0.4504,23.4627,2.0616,31.4203,1.02115,1.7546,2.19389,-32.0051,1.73538,-15.5742,2.35193,20.6689,1.88655,52.9627,1.08465,1.80972,1.87242,-30.6187,1.53642,-28.768,1.13616,10.7333,1.82699,25.437,1.05347,1.89611,1.55123,-12.9021,2.06039,-12.2411,1.94841
0.4505,23.4678,2.06045,31.4284,1.02155,1.75457,2.19433,-32.0134,1.73567,-15.5792,2.35138,20.6737,1.88617,52.9769,1.08484,1.81053,1.87196,-30.6263,1.5363,-28.7766,1.13681,10.7354,1.82647,25.4437,1.05381,1.89675,1.55127,-12.9057,2.05992,-12.2449,1.94808
0.4506,23.4728,2.05929,31.4365,1.02195,1.75455,2.19477,-32.0218,1.73596,-15.5842,2.35084,20.6786,1.88579,52.9912,1.08504,1.81134,1.8715,-30.6339,1.53617,-28.7852,1.13747,10.7375,1.82595,25.4504,1.05416,1.8974,1.55131,-12.9094,2.05945,-12.2487,1.94775
0.4507,23.4779,2.05814,31.4446,1.02235,1.75453,2.1952,-32.0301,1.73626,-15.5892,2.3503,20.6834,1.8854,53.0054,1.08524,1.81215,1.87104,-30.6414,1.53604,-28.7938,1.13812,10.7396,1.82543,25.4571,1.0545,1.89804,1.55135,-12.913,2.05897,-12.2526,1.94742
0.4508,23.483,2.05699,31.4527,1.02275,1.75451,2.19564,-32.0385,1.73655,-15.5942,2.34975,20.6883,1.88502,53.0196,1.08544,1.81296,1.87058,-30.649,1.53592,-28.8023,1.13878,10.7416,1.82491,25.4638,1.05484,1.89869,1.55139,-12.9166,2.05849,-12.2564,1.94709
0.4509,23.4881,2.05584,31.4608,1.02315,1.75449,2.19607,-32.0468,1.73684,-15.5992,2.34921,20.6932,1.88464,53.0338,1.08564,1.81377,1.87012,-30.6566,1.5358,-28.8109,1.13944,10.7437,1.82439,25.4705,1.05519,1.89934,1.55144,-12.9203,2.05802,-12.2602,1.94675
0.451,23.4932,2.05468,31.4689,1.02355,1.75447,2.1965,-32.0552,1.73714,-15.6043,2.34866,20.698,1.88425,53.048,1.08584,1.81457,1.86966,-30.6642,1.53567,-28.8195,1.1401,10.7458,1.82386,25.4772,1.05553,1.89998,1.55148,-12.9239,2.05754,-12.264,1.94642
0.4511,23.4983,2.05353,31.477,1.02395,1.75446,2.19694,-32.0635,1.73743,-15.6093,2.34811,20.7029,1.88386,53.0622,1.08604,1.81537,1.8692,-30.6717,1.53555,-28.8281,1.14075,10.7479,1.82334,25.4839,1.05587,1.90063,1.55153,-12.9276,2.05706,-12.2678,1.94609
0.4512,23.5034,2.05238,31.4851,1.02435,1.75444,2.19737,-32.0719,1.73773,-15.6143,2.34757,20.7078,1.88348,53.0765,1.08624,1.81618,1.86874,-30.6793,1.53543,-28.8366,1.14141,10.75,1.82281,25.4905,1.05622,1.90128,1.55158,-12.9312,2.05658,-12.2716,1.94576
0.4513,23.5085,2.05122,31.4932,1.02475,1.75443,2.1978,-32.0802,1.73802,-15.6193,2.34702,20.7126,1.88309,53.0907,1.08644,1.81698,1.86827,-30.6869,1.53531,-28.8452,1.14207,10.7521,1.82229,25.4972,1.05656,1.90193,1.55163,-12.9348,2.0561,-12.2754,1.94543
0.4514,23.5136,2.05007,31.5013,1.02515,1.75442,2.19823,-32.0886,1.73832,-15.6243,2.34647,20.7175,1.8827,53.1049,1.08663,1.81778,1.86781,-30.6945,1.5352,-28.8538,1.14273,10.7542,1.82176,25.5039,1.05691,1.90257,1.55168,-12.9385,2.05562,-12.2792,1.9451
0.4515,23.5187,2.04891,31.5094,1.02555,1.75441,2.19865,-32.097,1.73862,-15.6293,2.34592,20.7224,1.88231,53.1191,1.08683,1.81858,1.86735,-30.702,1.53508,-28.8624,1.14339,10.7563,1.82123,25.5106,1.05725,1.90322,1.55173,-12.9421,2.05514,-12.2831,1.94476
0.4516,23.5238,2.04775,31.5175,1.02595,1.7544,2.19908,-32.1053,1.73891,-15.6343,2.34537,20.7272,1.88192,53.1333,1.08703,1.81938,1.86689,-30.7096,1.53496,-28.8709,1.14406,10.7584,1.8207,25.5173,1.05759,1.90387,1.55179,-12.9458,2.05465,-12.2869,1.94443
0.4517,23.5289,2.0466,31.5256,1.02635,1.75439,2.19951,-32.1137,1.73921,-15.6394,2.34483,20.7321,1.88153,53.1475,1.08723,1.82017,1.86643,-30.7172,1.53485,-28.8795,1.14472,10.7604,1.82017,25.524,1.05794,1.90452,1.55184,-12.9494,2.05417,-12.2907,1.9441
0.4518,23.534,2.04544,31.5336,1.02676,1.75439,2.19993,-32.122,1.73951,-15.6444,2.34428,20.7369,1.88114,53.1617,1.08743,1.82097,1.86597,-30.7248,1.53474,-28.8881,1.14538,10.7625,1.81963,25.5307,1.05828,1.90516,1.5519,-12.953,2.05368,-12.2945,1.94377
0.4519,23.539,2.04428,31.5417,1.02716,1.75438,2.20036,-32.1304,1.73981,-15.6494,2.34373,20.7418,1.88075,53.176,1.08763,1.82177,1.8655,-30.7323,1.53463,-28.8967,1.14604,10.7646,1.8191,25.5374,1.05863,1.90581,1.55196,-12.9567,2.0532,-12.2983,1.94343
0.452,23.5441,2.04312,31.5498,1.02756,1.75438,2.20078,-32.1387,1.7401,-15.6544,2.34317,20.7467,1.88036,53.1902,1.08783,1.82256,1.86504,-30.7399,1.53452,-28.9052,1.14671,10.7667,1.81857,25.5441,1.05897,1.90646,1.55202,-12.9603,2.05271,-12.3021,1.9431
0.4521,23.5492,2.04197,31.5579,1.02796,1.75438,2.2012,-32.1471,1.7404,-15.6594,2.34262,20.7515,1.87996,53.2044,1.08803,1.82335,1.86458,-30.7475,1.53441,-28.9138,1.14737,10.7688,1.81803,25.5508,1.05932,1.90711,1.55208,-12.964,2.05222,-12.3059,1.94277
0.4522,23.5543,2.04081,31.566,1.02837,1.75438,2.20162,-32.1554,1.7407,-15.6644,2.34207,20.7564,1.87957,53.2186,1.08823,1.82414,1.86412,-30.7551,1.5343,-28.9224,1.14804,10.7709,1.8175,25.5575,1.05967,1.90776,1.55214,-12.9676,2.05173,-12.3097,1.94243
0.4523,23.5594,2.03965,31.5741,1.02877,1.75438,2.20204,-32.1638,1.741,-15.6694,2.34152,20.7613,1.87917,53.2328,1.08844,1.82493,1.86366,-30.7627,1.53419,-28.931,1.1487,10.773,1.81696,25.5642,1.06001,1.9084,1.55221,-12.9712,2.05125,-12.3136,1.9421
0.4524,23.5645,2.03849,31.5822,1.02917,1.75438,2.20246,-32.1721,1.7413,-15.6745,2.34097,20.7661,1.87878,53.247,1.08864,1.82572,1.86319,-30.7702,1.53409,-28.9395,1.14937,10.7751,1.81642,25.5709,1.06036,1.90905,1.55227,-12.9749,2.05076,-12.3174,1.94177
0.4525,23.5696,2.03733,31.5903,1.02957,1.75438,2.20288,-32.1805,1.74161,-15.6795,2.34041,20.771,1.87838,53.2613,1.08884,1.82651,1.86273,-30.7778,1.53398,-28.9481,1.15004,10.7771,1.81588,25.5776,1.0607,1.9097,1.55234,-12.9785,2.05026,-12.3212,1.94143
0.4526,23.5747,2.03617,31.5984,1.02998,1.75439,2.20329,-32.1888,1.74191,-15.6845,2.33986,20.7758,1.87798,53.2755,1.08904,1.82729,1.86227,-30.7854,1.53388,-28.9567,1.15071,10.7792,1.81534,25.5843,1.06105,1.91035,1.55241,-12.9822,2.04977,-12.325,1.9411
0.4527,23.5798,2.035,31.6065,1.03038,1.75439,2.20371,-32.1972,1.74221,-15.6895,2.33931,20.7807,1.87758,53.2897,1.08924,1.82808,1.8618,-30.793,1.53378,-28.9652,1.15137,10.7813,1.8148,25.5909,1.0614,1.91099,1.55248,-12.9858,2.04928,-12.3288,1.94077
0.4528,23.5849,2.03384,31.6146,1.03078,1.7544,2.20412,-32.2055,1.74251,-15.6945,2.33875,20.7856,1.87718,53.3039,1.08944,1.82886,1.86134,-30.8005,1.53367,-28.9738,1.15204,10.7834,1.81426,25.5976,1.06174,1.91164,1.55255,-12.9894,2.04878,-12.3326,1.94043
0.4529,23.59,2.03268,31.6227,1.03119,1.75441,2.20454,-32.2139,1.74281,-15.6995,2.3382,20.7904,1.87678,53.3181,1.08964,1.82965,1.86088,-30.8081,1.53358,-28.9824,1.15271,10.7855,1.81372,25.6043,1.06209,1.91229,1.55262,-12.9931,2.04829,-12.3364,1.9401
